What restrictions are in place for U.S. nuclear exports?	Nuclear exports for weapons use or weapons research are prohibited, as is transfer of nuclear materials to a third country.	1
What discrepancy was found between U.S. tracking and Japanese records regarding plutonium production from U.S. materials?	The report said U.S. tracking showed that Japan produced about 20.3 metric tons of plutonium from U.S. materials between 1978 and 1992, but Japanese records showed 58.7 tons.	1
How much plutonium is needed to create a nuclear weapon?	A nuclear weapon can be made with as little as 6 kilograms (13.2 pounds) of plutonium, U.S. officials have said.	1
How does the U.S. Department of Energy respond to the discrepancies in tracking nuclear materials?	'We're looking at those kinds of discrepancies and we are confident that the material is being safeguarded as appropriate by the IAEA (International Atomic Energy Agency,)' said Notra Trulock, chief of intelligence at the U.S. Department of Energy, in an interview Tuesday.	1
What was the agreement reached prior to the resumption of peace talks?	The scheduled resumption of talks in the town of Sleptsovsk came two days after agreement on a limited cease-fire, calling for both sides to stop using heavy artillery Tuesday.	1
What additional agreement was reached during the peace talks besides the limited cease-fire?	They also agreed in principle to work out a mechanism for exchanging prisoners of war and the dead.	1
Did the limited cease-fire agreement completely stop the fighting in the region?	Despite the pact, artillery fire sounded in the Grozny on Tuesday, and there were reports of Chechen missile attacks southwest of the Chechen capital.	1
Why might the cease-fire agreement not be fully effective in stopping the violence?	Many Chechens are fighting independently of the forces loyal to Chechen President Dzhokhar Dudayev, and Dudayev's representative at the peace talks, Aslan Maskhadov, has warned that he does not control them.	1
What is Moscow's stance on negotiating with individual field commanders?	Russian Prime Minister Viktor Chernomyrdin said Tuesday that Moscow is also willing to talk to individual field commanders, the Interfax news agency reported.	1
How have previous offers to talk to individual field commanders been received by the Chechens?	Similar offers in the past have been ignored by the feisty Chechens.	1
Who was set to represent the Russian side in the peace talks in Sleptsovsk?	The talks Wednesday were to be held in Sleptsovsk with the Russian side represented by Col. Gen. Anatoly Kulikov, commander of Russian troops in Chechnya.	1
What is the general sentiment regarding the durability of the cease-fire agreement?	Many doubt the cease-fire can hold given the bitterness of the conflict.	1
What does an adviser to President Boris Yeltsin believe is needed before negotiations can take place?	Emil Pain, an adviser to President Boris Yeltsin, was quoted as saying a 'cooling period after combat operations' is needed before negotiations could take place.	1
What has been the impact of the Russian forces entering Chechnya on the population?	Thousands of people have been killed and more than 400,000 displaced since Russian forces stormed into Chechnya on Dec. 11 to crush Dudayev's government and end the region's self-proclaimed independence.	1
What is the strategic aim of easing trade and economic sanctions against Serbia?	The aim is to drive a wedge between Milosevic and the Serbs in Bosnia who have rejected past peace proposals by isolating them from their patrons and arms suppliers in Belgrade.	1
What would be the primary incentive for President Slobodan Milosevic to agree to the conditions?	The main lure for Milosevic would be at least temporary renewal of trade and fuel supplies.	1
What has been the impact of the U.N. Security Council's sanctions on Serbia's economy?	The sanctions, imposed by the U.N. Security Council, have devastated Serbia's economy.	1
What is the proposed plan for the economic sanctions against Serbia?	Under the proposal cleared by Clinton and the governments of Britain, France, Germany and Russia, economic sanctions would be lifted -- or later reimposed -- depending on Milosevic's actions.	1
What additional conditions would President Slobodan Milosevic have to agree to in order to ease the economic sanctions against Serbia?	Milosevic would be required to recognize three other former Yugoslav republics, Croatia, Slovenia and Macedonia, thereby acknowledging the breakup of what once was Yugoslavia, and permit stricter policing of his border with Bosnia.	1
What is the current status of weapon supplies to the Serbs in Bosnia despite Milosevic's promise?	Weapons are still getting through to the Serbs in Bosnia despite a pledge by Milosevic to cut them off, said the U.S. official, who spoke on condition of anonymity.	1
What would happen if President Slobodan Milosevic does not adhere to the conditions of the proposal?	The official stressed the sanctions would be lifted only temporarily and would be reimposed if the Serbian leader reneged.	1
What would remain unchanged for Serbia despite the proposed easing of sanctions?	Unaffected by the plan, he said, would be Serbia's 'illegitimacy' status on the world stage -- its exclusion from the World Bank and other international groups.	1
Why are the details of the proposal not being disclosed?	The senior U.S. official in Washington said he was reluctant to divulge details of the proposal even before they were presented to Milosevic.	1
What has been the main obstacle in the peace efforts?	Peace efforts have stalled over the Bosnian Serbs' refusal to consider a five-nation peace plan that would set up ethnic zones with them controlling 49 percent and a Muslim-Croat federation 51 percent.	1
What is the implication of the government's decision to close down special schools for gifted students in China?	The move reflects a national crisis in China's educational system, which is struggling for survival following a withdrawal of most state funding.	1
What was the reaction of top leaders to the elitist nature of the 'Olympic schools'?	The elitist nature of such 'Olympic schools,' as they are called, apparently angered Li and other top leaders, who recently began calling for their closure.	1
Why are many families unable to afford basic schooling for their children in China?	Although basic education is theoretically supposed to be provided free to all children, many schools, especially the best equipped ones, have begun charging exorbitant fees, official reports say.	1
When will the ban on elite schools take effect?	The ban on elite schools is to go into effect before the spring semester begins next Monday, the official newspaper China Daily reported Wednesday.	1
What is required of schools that have already collected fees for the upcoming spring semester?	Schools that have already taken fees for the spring semester are required to return them.	1
What will happen to the elite schools that have already been authorized by provincial or state education departments?	Those schools authorized by provincial, or state, education departments will be allowed only to finish the spring term, it said.	1
What measures were advised by the circular to improve the quality of education in China?	The circular advised schools to concentrate on improving the quality of 'normal teaching' and it banned competitions and awards geared toward gifted students.	1
What is the main goal of the government's decision to close down special schools for gifted students?	The 'back to basics' approach is apparently aimed at ensuring that a maximum number of students, whatever their ability, receive a basic education.	1
Why have schools in China resorted to charging high fees?	Local authorities, who are expected to shoulder most of the burden, have generally failed to provide the basic minimum expected by the central government, leaving schools with little choice but to run their own profit-making businesses or charge exorbitant fees.	1
What are the concerns of the national leadership regarding the current state of education in China?	Those trends worry the national leadership, which fears that a poorly educated workforce could become a drag on economic development.	1
What else is happening in the scene described?	A skinny dog whines at a gate.	1
What was the reaction of the villagers to the arrival of the army troops?	Roughly 800 adults and 350 children fled into the jungle as they arrived.	1
What evidence was there of the sudden departure of the villagers?	'They left food on the table, lights on,' Abraham Castaneda of the National Nutrition Institute said Tuesday.	1
What happened to the families during the army's crackdown on the rebel movement?	'Children were separated from their parents in their terror.'	1
What was the reaction of the residents when the army troops arrived?	'Everyone was fleeing,' she said, holding her 7-month-old son, Cesar.	1
What was Maria Hernandez's experience when the army arrived?	'I was trying to get together some diapers for my little one, and we were going to the road when we saw the army had already surrounded us.'	1
How many people have sought refuge due to the conflict in the area?	About 25,000 refugees have been staying in special shelters in the area after fleeing villages controlled by the Zapatistas over the past year.	1
What were some of the complaints against the Zapatistas from the refugees?	Many complained that the Zapatistas had taken their food or mistreated them.	1
What was the army's activity in Morelia on Tuesday morning?	Dr. Marcos Arana of Conpaz, an alliance of aid groups, said about 300 soldiers marched again through Morelia on Tuesday morning.	1
Who will be assisting in the investigation for the remains of the missing servicemen from the 1968 battle at Lang Vei Special Forces camps?	Frank C. Willoughby, a retired major in the Army's Special Forces -- known as the Green Berets, will return to Lang Vei, where North Vietnamese tanks and infantry overran a base of camps on Feb. 7, 1968, during the Tet Offensive.	1
Is it common for survivors like Frank C. Willoughby to participate in such investigations?	His participation is unusual, but not unheard of.	1
Why is Frank C. Willoughby's participation in the search for remains considered unusual?	The search for remains of the 2,211 U.S. servicemen unaccounted for from the war rarely requires help from survivors of a specific battle, Garrett said.	1
What role will Frank C. Willoughby play in the investigation of the fate of the missing servicemen?	Willoughby is expected to help outline battlefield positions and trace the course of battle to find out where men might have fallen or been buried.	1
What is the plan of action for the joint teams of American and Vietnamese specialists in their investigation of the missing U.S. servicemen?	Eight teams will spread throughout Vietnam to interview witnesses and excavate at old battlefields, burial sites and areas where U.S. helicopters and airplanes crashed.	1
What is the timeline and history of the operations to find the remains of U.S. servicemen unaccounted for from the Vietnam War?	The planned five-week operation will be the 34th in a series that started in September 1988, Garrett said.	1
How many Americans are officially listed as missing in Vietnam by the U.S. Defense Department?	The U.S. Defense Department lists 1,621 Americans as missing in Vietnam, but only 55 of them were last seen alive and in imminent danger of being captured.	1
What happened to the majority of the missing U.S. servicemen from the Vietnam War?	Most were killed in action or lost over the ocean, but their bodies were never recovered, defense officials say.	1
What recent step has been taken towards establishing diplomatic relations between the United States and Vietnam?	The two countries opened liaison offices in each other's capitals last month.	1
What challenges has Vietnam faced in investigating its own missing soldiers?	Vietnam counts more than 300,000 of its own soldiers as missing, but poverty and inadequate records have prevented the Vietnamese from doing much to investigate them.	1
What happened to the population of horseshoe crabs in the 1990s?	But in the 1990s, their numbers began falling.	1
What have the results of the annual spring survey been so far?	So far, people have reported spotting crabs a total of 2,800 times, enough to get an idea about where they may be located, but not enough to tell researchers about populations, Black explained.	1
How was the horseshoe crab historically viewed?	For most of its history, the world regarded it as junk from the sea.	1
What measures were taken to prevent the horseshoe crab from consuming other sea creatures?	Bounties were sometimes placed on its helmeted head to stop it from grazing on more appetizing clams.	1
What was the horseshoe crab used for in the mid-1800s?	And in the mid-1800s, between 1.5 and 2 million were caught yearly to use as fertilizer and livestock feed, according to the Atlantic States Marine Fisheries Commission.	1
Who has been voicing their concerns and protests on the State Water Resources Control Board's website about emergency water management?	From all over California, farmers, environmental lawyers, wildlife groups, cities and even the Fresno County sheriff have posted thoughts in a siege of protests to state officials about the use of this year's puny snowpack and half-empty reservoirs.	1
What is the perspective of Ara Azhderian from the San Joaquin & Delta-Mendota Water Authority on the current year's water situation?	'This year is a whole new level of crazy,' said Ara Azhderian of the San Joaquin &amp; Delta-Mendota Water Authority, representing many farmers who are forecast to get zero water this year.	1
When did the dispute over water management in California become more public?	The argument spilled into the spotlight in February and March, oddly because storms finally began hitting the state after a sunny, disappointingly dry December and January.	1
What was the impact of the storms in February and March on the river flow through the delta?	The February and March storms caused river flow through the delta to spike.	1
What was the response of the farmers to the increase in river flow through the delta?	Farmers held massive rallies and pressured lawmakers, pointing to huge increases of outflow both months.	1
How are state and federal agencies responding to the conflict over water management in California?	In the middle of the fray, state and federal agencies were walking a tightrope, emphasizing protection of public health and safety while balancing the other water needs.	1
What actions have been taken by water leaders in response to Gov. Jerry Brown's drought emergency declaration in January?	Since Gov. Jerry Brown declared a drought emergency in January, water leaders have been working daily on adjustments in the state's water system - each of which triggers more angst.	1
Why is the argument over water usage in California particularly significant?	People are very worried'. Government scientists say it's important to understand that the Sacramento and the San Joaquin, the state's two longest rivers, are the hub of the water supply for 3 million acres of farmland and 25 million residents.	1
What was the reaction of Palestinians to Professor Mohammed Dajani's visit to Auschwitz with his students?	In online posts and comments, Palestinian critics denounced the visit as treason.	1
What was the advice given to Professor Mohammed Dajani following the criticism of his visit to Auschwitz with Palestinian students?	Acquaintances counseled the professor to keep a low profile, stay away from his university campus and consider taking a vacation abroad, he recalled.	1
What is Professor Mohammed Dajani's role and what is his organization's mission?	He is no stranger to controversy. The director of the American studies program at Al Quds University, Dajani heads an organization called Wasatia, whose declared aim is to promote a culture of moderation and reconciliation among Palestinians - values that often seem in short supply in the festering conflict with Israel.	1
How did the idea of taking students to Auschwitz come about for Professor Dajani?	Dajani said the idea of taking students to Auschwitz took shape after he made a journey to the site three years ago on a visit sponsored by The Aladdin Project, a Paris-based organization that promotes understanding between Muslims and Jews.	1
What issue within his community did Professor Dajani identify that influenced his decision to take students to Auschwitz?	'In my community you see a lot of ignorance of the Holocaust, denial of the Holocaust.	1
What action has Professor Mohammed Dajani taken to address the lack of Holocaust education among Palestinians?	Dajani has advocated publicly for Holocaust education among Palestinians and has devoted part of his own classes to the subject.	1
How was the trip to Auschwitz for Palestinian students organized and what other activities were included in the project?	The trip to Auschwitz was arranged as part of a reconciliation research project sponsored by the Friedrich Schiller University in Jena, Germany, which also included a visit by Israeli students to Deheishe, a Palestinian refugee camp in the West Bank.	1
Who funded the project and who accompanied the Palestinian students to Auschwitz?	The project was funded by the German Research Foundation, and the Israeli students and faculty, some of whom accompanied the Palestinians to Auschwitz, are studying conflict resolution at Ben Gurion University in Beersheba.	1
What kind of performances does the American Hollywood Film Orchestra offer during their winter tour of China?	They schlep by bus, train and plane to more than a dozen cities from late December to mid-January, offering up crowd-pleasing medleys from movies such as 'Titanic,' 'Dances With Wolves,' 'The Incredibles' and 'The Godfather'.	1
What issue did the performers encounter with the loaner instruments in Beijing?	On this Saturday evening in Beijing, two cellists opened the cases to the loaner instruments and found the bridge on one had come completely off.	1
What was the percussionist's reaction to the quality of the instruments provided?	'Nicest hall in China and they give me the crappiest drum kit!' he exclaimed, pointing at the pitted and sagging drum heads.	1
What was the reaction to the issues with the loaner instruments and the drum kit?	Stagehands with walkie-talkies, an interpreter and the local promoter buzzed around the stage, trying to figure out what to do.	1
Did the performers manage to resolve the issues with their instruments before the show?	(Nolan got his new drum heads 20 minutes before the curtain went up for the show, called 'Classic Oscar: The American Hollywood Film Orchestra New Year's Audio-Visual Concert'.)	1
What does the orchestra's demanding schedule suggest about the popularity of Hollywood and Western orchestral music in China?	The orchestra's grueling schedule - 5:30 a.m. wake-ups, 11 p.m. dinners, with travel, rehearsal and performances in between - attests to the popularity of Hollywood fare in China as well as the seemingly insatiable demand for Western orchestral music as the country invests heavily in new concert venues and classical music education.	1
What is the history of the American Hollywood Film Orchestra's presence in China?	Also known as the Hollywood Concert Orchestra and the Hollywood Festival Orchestra, the movie-themed ensemble has been making the rounds in China for the last several years.	1
Who assembles the American Hollywood Film Orchestra and where are the musicians recruited from?	The group of about three dozen performers is assembled by a Kentucky-based producer, John Giattino; the musicians are recruited mainly from Midwestern and Southeastern states such as Ohio, Georgia and Florida, and they change each year.	1
Who is the only Californian in the 2013-14 lineup of the American Hollywood Film Orchestra?	(Trumpeter Stephen Charpie of Buena Park is the lone Californian in the 2013-14 lineup.	1
What is the age range and background of the performers in the American Hollywood Film Orchestra?	Some performers are recent college grads, others are senior citizens like Jack Cobos, a retired carpet salesman and former violinist with the Chattanooga Symphony who's turning 71 during this tour.	1
How are researchers using solar power to study sharks?	Using a special solar-powered tag, marine scientists now can study a shark's movements for up to two years by way of data beamed to satellites.	1
What was the limitation of the previous method used by researchers to study a shark's movements?	Previously, researchers relied on tags that ran on batteries and sometimes died before all the information could be transmitted.	1
What is the purpose of using solar tags to track sharks?	The goal is to better understand their migratory patterns and ultimately keep their population healthy.	1
Why is it important to keep the shark population healthy?	Sharks are critical to the overall balance of ocean ecosystems, but commercial fishermen catch them by the millions for their fins, cartilage and meat.	1
What has been learned from tagging sharks?	'We've learned a lot from tagging sharks, not least of which is that they are highly migratory,' said Antonio Fins, executive director of the Guy Harvey Ocean Foundation, which supports the institute.	1
Who is already utilizing the solar tags for research purposes?	About 40 research agencies already use solar tags, which were put on the market two years ago.	1
Have there been any issues with the use of solar tags in marine research?	But so far marine researchers have encountered no serious problems, and a growing number of agencies plan to purchase them, manufactures said.	1
What happens to the solar-powered tags after they have collected data for about six months?	Then the tags detach and float to the surface, said Mahmood Shivji, director of the Guy Harvey Research Institute, part of Nova Southeastern University.	1
Who does the study suggest the hopeful signs of decreasing child obesity rates are limited to?	But a study published this week in the journal PNAS suggests that among adolescents, the hopeful signs are limited to those from better-educated, more affluent families.	1
What could be the potential impact if the public health message on obesity does not reach all sections of the population evenly?	But if the public health message on obesity 'has not diffused evenly across the population,' as the authors of Monday's report suggest, this disparity could stymie efforts to stem a costly obesity-related diseases in the years ahead.	1
What was the percentage of adolescents living with parents who had college degrees that reported exercising or playing a sport for at least 20 minutes continuously sometime in the last seven days by 2011?	By 2011, 90.1 percent said they had done so.	1
What was the reported physical activity level of adolescents with parents who did not go beyond high school in 2003?	In contrast, 79.8 percent of adolescent children with parents who did not go beyond high school said in 2003 that they had exercised or played a sport for at least 20 minutes in the previous week.	1
Did the percentage of adolescents with parents who did not go beyond high school and who exercised or played a sport for at least 20 minutes in the previous week increase significantly from 2003 to 2011?	By 2011, the numbers of those adolescents who had done so had barely budged, at 80.4 percent.	1
What percentage of adolescents with college-educated parents reported engaging in continuous physical activity in the last 30 days?	Asked whether they had engaged in at least 10 minutes of continuous physical activity in the last 30 days, 94.7 percent of adolescents with college-educated parents said yes.	1
What was the response of kids from different socioeconomic backgrounds to the message of reducing calorie intake?	Kids across the socioeconomic spectrum got the message that they should reduce their intake - and less advantaged kids took in fewer calories to begin with.	1
How did the calorie intake change for the teenage children of parents with college degrees from 1998 to 2010?	From 1998 to 2010, the teenage children of parents with college degrees reduced their average calorie intake from 2,487 calories per day to 2,150.	1
What did the game's maker want to do with the discarded copies of 'E.T. The Extra-Terrestrial'?	The Extra-Terrestrial' that the game's maker wanted to hide forever.	1
What happened to the crowd at the landfill?	Most of the crowd left the landfill before the discovery, turned away by strong winds that kicked up massive clouds of dust mingled with garbage.	1
How many people were present when the Atari 'E.T' game cartridges were discovered?	By the time the games were found, only a few dozen people remained.	1
What were some of the activities people were engaged in at the landfill site?	Some were playing the infamous game in a make-shift gaming den with a TV and an 1980's game console in the back of a van, while others took selfies beside a life-size E.T.	1
What did Armando Ortega find at the landfill in 1983?	'It was pitch dark here that night, but we came with our flashlights and found dozens of games,' he said.	1
What challenges did Armando Ortega and others face when they went to the landfill in 1983 to find the games?	They braved the darkness, coyotes and snakes of the desert landfill and had to sneak past the security guard.	1
What was the result of Armando Ortega's search in the landfill back in 1983?	But it paid off. He says they found dozens of crushed cartridges that they took home and were still playable in their game consoles.	1
What was Atari's response to the speculation about why they decided to bury thousands or millions of copies of the failed game?	Kristen Keller, a spokeswoman at Atari, said 'nobody here has any idea what that's about'.	1
What is significant about the relocation of the bighorn sheep to the Big Arroyo Canyon?	That marks a dual milestone - it's the first time bighorn sheep have settled in the Great Western Divide in more than 100 years while also proving that human intervention can bring the species back from the brink of extinction.	1
What does the successful increase in the number of Sierra Nevada bighorn sheep signify for endangered species?	'Most species that end up on the endangered species list don't ever come off, and there's a real opportunity here to see success'.	1
Who has been involved in the research and efforts to increase the population of the Sierra Nevada bighorn sheep?	It's taken more than a decade of research to make it happen, with the California Department of Fish and Wildlife, the U.S. Forest Service, Sequoia and Kings Canyon National Parks and the U.S.	1
Who were the main entities involved in the recovery of the Sierra Nevada bighorn sheep population?	Fish and Wildlife Service all involved in the recovery.	1
When were the Sierra Nevada bighorns first listed as threatened under the California Endangered Species Act?	In 1971, Sierra Nevada bighorns were one of the first animals listed as threatened under the California Endangered Species Act.	1
What was the initial plan for repopulating the Sierra Nevada bighorns?	The agencies designated 16 areas for the bighorns with the initial goal of repopulating 12 of them.	1
What is the current status of the Sierra Nevada bighorn sheep repopulation project and what are the next steps?	The new Big Arroyo herd that was established in March near Lodgepole is the 10th and next on the list are Laurel Creek on the southern end of Sequoia National Park and Taboose Creek on the eastern border of Kings Canyon National Park.	1
When did the recovery efforts for the bighorn population begin and what was the state of the population at that time?	Recovery efforts date back to the 1970s when the bighorn population declined to one area - Wheeler Ridge on the northern edge of Kings Canyon.	1
Where did the bighorn population from the 1970s and 1980s recovery efforts originate and where were they introduced?	The herd became the source population for recovery efforts in the 1970s and 1980s that introduced sheep to Mono Basin east of Yosemite and Mount Baxter and Mount Williamson east of Kings Canyon and Sequoia.	1
How are the new herds of Sierra Nevada bighorn sheep being created?	Now, at a cost of about $600,000 per year, agencies take a few animals from four source herds that can support removal to create new herds.	1
What was the outcome of the police searching David Leon Riley's smartphone without a warrant?	He got busted. Now the justices, who sometimes seem uncomfortable with new technologies, will consider a quintessentially 21st-century problem.	1
What will the result of the Supreme Court's consideration of the smartphone search case do?	The eventual outcome will clarify rules that were written long before phones wised up.	1
Who is representing David Leon Riley in his case against the warrantless search of his smartphone?	Fisher is representing Riley, the San Diego man whose case will be heard along with a separate flip-phone search challenge filed by a Boston-area native named Brima Wurie.	1
What are the implications of the cases involving David Leon Riley and Brima Wurie?	The cases pose potentially far-reaching consequences for police and phone users alike.	1
What are the potential implications for cellphone users if the ruling is against Riley and Wurie?	Privacy advocates fear that a ruling against Riley and Wurie would render vulnerable the secrets of the 90 percent of U.S. adults who own cellphones, a growing number of which are outfitted like the various iPhone, Samsung or Android models.	1
Who will be advocating for law enforcement's ability to search smartphones in court?	California Solicitor General Edward C. Dumont, whom President Barack Obama once nominated to the federal bench, will join with Obama's Deputy Solicitor General Michael R. Dreeben in urging the court to give law enforcement leeway in searching smartphones.	1
What is the common factor in the Riley and Wurie cases that the Supreme Court is considering?	Both rest on the warrant-less searches of devices unimagined at the time the Fourth Amendment was ratified in 1791.	1
What is the significance of the Riley case according to Elizabeth B. Wydra, chief counsel of the Constitutional Accountability Center?	'I think the Riley case, in particular, is incredibly important,' Elizabeth B. Wydra, chief counsel of the liberal Constitutional Accountability Center, said Friday, 'and it should be important for everyone who has a smartphone'.	1
What is the European Union's stance on the NAFO decision regarding Greenland halibut stocks?	'The (EU executive) Commission has no intention of passively accepting the NAFO decision,' said Fisheries Commissioner Emma Bonino, speaking to members of the European Parliament.	1
What was the European Union's response to the reduced share of the catch for their boats?	EU delegates boycotted the vote, and Bonino said Tuesday EU fishermen would ignore the allotment and fish the region as before.	1
What will be the response of EU fishermen to the reduced share of the catch?	'The EU fishermen will not interrupt their fishing,' she told the Parliament.	1
What is the potential future implication of dividing the catch among NAFO members according to Bonino?	Dividing the catch among NAFO members 'sets a dangerous precedent for the future,' she added.	1
What is the Fisheries Commissioner's stance on the state of the halibut stock?	She also said the halibut stock is not in danger.	1
What action is the EU's fisheries chief planning to take in response to the NAFO decision?	Bonino said she would ask the EU's executive branch and fisheries ministers of the 15 EU nations to decide quickly whether to start an objection procedure in NAFO against Canada and the vote results.	1
What was the agreed catch limit for Greenland halibut in 1995 according to NAFO members?	NAFO members agreed last September to a 1995 catch limit of 27,000 tons of Greenland halibut in NAFO-managed international waters outside Canada's 200-mile zone.	1
What was Fisheries Commissioner Emma Bonino's response to Canada's claim to the majority of the halibut catch?	Bonino disputed Canadian claims that as the nation bordering the fishing zone, it should have the lions' share of the halibut.	1
What is Bonino's stance on Canada's claim to the majority of the halibut catch?	That opinion, she said, 'conforms neither to international law or practice.'	1
What was the outcome of the vote on the allotment of Greenland halibut stocks for Canada and the European Union?	With the Feb. 1 vote, Canada was allotted 16,300 tons, compared to 3,400 tons for the European Union.	1
What was the outcome of the arrest of the suspected Serb war criminal?	A judge with the country's highest criminal court questioned the suspect and refused late Tuesday to issue a formal arrest warrant for the man, saying there was not enough evidence for such a move, the federal prosecutor's office in Karlsruhe said.	1
What is the current status of the suspected Serb war criminal?	The man, whose name was withheld, remains under investigation.	1
What significance do the charges against the suspected Serb war criminal hold?	Those charges set the stage for the first war crimes trial since World War II.	1
What actions did the group of Serbian gunmen allegedly take against the Muslim population near the Bosnian village of Hadzici?	Muslim men who resisted were reportedly shot, while women and children were forced to leave.	1
How many of the 21 Serbs accused by an international tribunal are currently detained?	Only one of the 21 suspects is in custody.	1
Who is the one suspect among the 21 that is currently in custody?	Dusan Tadic, a former policeman and karate expert, was detained in Germany last February.	1
What are the specific charges against Dusan Tadic, the one suspect currently in custody?	Tadic is accused of 13 killings, torture, rape and beatings at the Omarska camp in northern Bosnia.	1
What is the expected legal action regarding Dusan Tadic in relation to the Hague tribunal?	A law allowing the 39-year-old Tadic to be handed over to the Hague tribunal is expected to pass the German parliament in March.	1
How many investigations is Germany conducting against Serbs suspected of war crimes in former Yugoslavia?	Germany is conducting 43 investigations against Serbs -- including Tadic and the man detained Tuesday -- suspected of war crimes in former Yugoslavia, Hannich said.	1
What is the estimated number of refugees from former Yugoslavia residing in Germany?	Some half a million refugees from former Yugoslavia live in Germany.	1
What is the content of the book 'An Eye for an Eye: The Untold Story of Jewish Revenge Against Germans in 1945' that led to its publication being scrapped in Germany?	The book by American journalist John Sack, published in the United States in 1993, was deemed inappropriate for German readers: a chronicle of Jewish concentration camp survivors taking murderous revenge on Germans in postwar internment camps.	1
Why was the publication of 'An Eye for an Eye: The Untold Story of Jewish Revenge Against Germans in 1945' cancelled in Germany?	Although Sack's facts were not disputed, Germany's cultural elite decided the book was not a serious work and, worse, could be exploited by right-wing extremists to try to diminish the Nazis' murder of 6 million Jews.	1
What is the stance of German intellectuals on the actions of some Jews against innocent Germans after the war?	German intellectuals do not dispute that some Jews committed atrocities against innocent Germans immediately after the war, but find it understandable considering the evil the Nazis unleashed.	1
Why did the German publisher decide to scrap the publication of the book?	In a country where skinhead hate-mongers periodically firebomb refugee homes, many feel they have a special responsibility to shield the public from anything that could fuel a neo-Nazi resurgence.	1
What was Ralph Giordano's opinion on John Sack's book?	He has not read it, but nevertheless had no trouble calling it 'vulgar artistic fetish.'	1
What percentage of inmates died at the internment camps according to Sack?	Sack said at least 20 percent of the total number of inmates died at the 1,255 camps, largely in the Silesia region now in Poland.	1
Who was put in charge of many of the internment camps?	Stalin deliberately put Jews in charge of many of the camps.	1
What was the editor's response to the decision to not publish the book?	'But there are grounds for it,' Stadler said.	1
What were the main objections to Sack's book according to Klaus Stadler?	Sack's style and frequent use of quotations from conversations that occurred a half-century ago were the main objections, he said.	1
Who was informed about the decision to shelve the German edition of the book?	Sack, a 64-year-old Jew from New York, was informed that the German edition would be shelved in a fax on Thursday.	1
Why is Johnson's record in the 110-meter hurdles not often recognized in indoor track and field championships?	The distance is not often run indoors where the world hurdles records are recognized at 50 meters or 60 meters.	1
Who came in second in the 110-meter hurdles at the Russian winter track and field championships?	Olympic champion Mark McKoy, formerly of Canada, now an Austrian citizen, was second, 0:04 seconds behind Johnson.	1
Who holds the world record in the 50-meter hurdles?	McKoy holds the world record at 50 meters.	1
What was the previous record for the 110-meter hurdles indoors?	The previous best indoors for the 110-meter hurdles was 13.58 seconds.	1
Who holds the outdoor record for the 110-meter hurdles?	England's Colin Jackson holds the outdoor mark for the 110 meters at 12.91.	1
Where did Allen Johnson receive his collegiate training?	Johnson ran collegiately for North Carolina.	1
Who won the pole vaulting event at the Russian winter track and field championships?	Gattaulin won at 5.86 meters (19 feet, 2 3/4 inches).	1
What was Sergei Bubka's performance in the pole vault event?	Bubka did 5.70 meters (18-8 1/2).	1
Did Irina Privalova achieve her goal of setting a world record in the 60-meter finals?	Russian sprinter Irina Privalova, who badly wanted to set a world record in the 60-meter finals, had no serious rivals, and missed the record by 0.03 seconds.	1
What was Irina Privalova's time in the 60-meter finals?	Her time was 6.95 seconds.	1
Who is anticipating the outcome of the 'framework document' and what are their perspectives?	All factions in Northern Ireland, divided broadly into pro-British Protestant and Irish Catholic camps, are waiting to see which side the document will favor.	1
When is the 'framework document' expected to be published?	Spring suggested that may happen next week, 'if everything goes extraordinarily well.'	1
What was the result of the negotiations between the British and Irish governments on the Northern Ireland political settlement?	The outcome has been very encouraging and good, but we are not there yet because there are important matters of presentation and drafting that have to be done.'	1
What challenges have been encountered in the peace negotiations between the British and Irish governments?	But efforts to agree on the so-called 'framework document,' spelling out how Britain and the Irish Republic view the likely terms of compromise, had run into trouble.	1
What are the concerns of Protestant politicians regarding the British-Irish document?	Protestant politicians, determined to maintain Northern Ireland's union with Britain, fear that the British-Irish document will endorse the notion of a cross-border authority of politicians and bureaucrats.	1
What would be the role of the cross-border authority as per the British-Irish document?	As envisioned, the body would set policy on tourism, transport and relations with the 15-nation European Union on behalf of separate parliaments in Dublin and Belfast, treating the independent south and British-ruled north as one unit.	1
What has British Prime Minister John Major done to address the concerns of Protestant politicians regarding the potential endorsement of a cross-border authority in the British-Irish document?	British Prime Minister John Major, dependent on Protestant support in Parliament, has repeatedly sought to reassure them this won't happen without their support.	1
What action did British Prime Minister John Major take prior to the meeting between Mayhew and Spring in Northern Ireland?	Hours before Mayhew and Spring sat down together in Northern Ireland, Major in London went through the rare step of visiting leading members of the Ulster Unionist Party, the main pro-British bloc.	1
Did British Prime Minister John Major manage to reassure the Ulster Unionist Party?	After nearly two hours of discussions a leading Ulster Unionist, David Trimble, said Major hadn't reassured them -- 'not in the slightest.'	1
What is the stance of Northern Ireland's moderate Catholics and the Irish government on the formation of a cross-border body?	Northern Ireland's moderate Catholics and the Irish government insist that a cross-border body must form part of any package, to balance out a key symbolic concession from their side: the ending or amending of the south's territorial claim to Northern Ireland.	1
